city,timestamp,aqi,pm25,pm10,no2,so2,o3,co,temp,humidity,wind_speed,hour,day,month,day_of_week,is_weekend,pollutant_sum,temp_humidity_index,wind_temp_ratio,aqi_change_rate,target_aqi
Karachi,2026-01-02 10:00:00+00:00,4,56.28,108.63,1.44,7.14,113.32,304.45,0.0,0,0.0,10,2,1,4,False,591.26,0.0,0.0,0.0,4.0
Karachi,2026-01-27 17:00:00+00:00,4,24.52,45.54,0.67,5.39,144.48,229.95,0.0,0,0.0,17,27,1,1,False,450.54999999999995,0.0,0.0,0.0,4.0
Karachi,2026-03-07 10:00:00+00:00,3,25.04,77.98,0.13,0.54,100.25,129.95,0.0,0,0.0,10,7,3,5,True,333.89,0.0,0.0,0.0,3.0
Karachi,2026-05-04 17:00:00+00:00,4,33.02,119.65,0.09,0.29,99.97,116.87,0.0,0,0.0,17,4,5,0,False,369.89,0.0,0.0,0.0,4.0
Karachi,2026-01-15 09:00:00+00:00,2,12.71,30.92,0.11,0.13,98.34,133.02,0.0,0,0.0,9,15,1,3,False,275.23,0.0,0.0,0.0,2.0
Karachi,2026-04-01 17:00:00+00:00,3,11.22,32.79,0.09,0.24,100.77,117.27,0.0,0,0.0,17,1,4,2,False,262.38,0.0,0.0,0.0,2.0
Karachi,2026-04-22 09:00:00+00:00,3,24.19,90.16,0.07,0.22,52.13,98.71,0.0,0,0.0,9,22,4,2,False,265.47999999999996,0.0,0.0,0.0,3.0
Karachi,2026-04-25 05:00:00+00:00,3,35.73,81.17,0.11,0.25,48.32,106.11,0.0,0,0.0,5,25,4,5,True,271.69,0.0,0.0,0.0,3.0
Karachi,2026-03-15 23:00:00+00:00,2,19.62,49.82,0.2,0.33,89.89,124.24,0.0,0,0.0,23,15,3,6,True,284.1,0.0,0.0,-1.0,2.0
Karachi,2026-04-10 06:00:00+00:00,3,22.74,67.7,0.06,0.24,106.97,132.25,0.0,0,0.0,6,10,4,4,False,329.96,0.0,0.0,0.0,3.0
Karachi,2026-03-06 11:00:00+00:00,4,35.24,105.03,0.08,0.68,81.94,116.3,0.0,0,0.0,11,6,3,4,False,339.27000000000004,0.0,0.0,1.0,4.0
Karachi,2026-01-26 18:00:00+00:00,4,59.0,125.54,1.07,5.16,152.97,322.39,0.0,0,0.0,18,26,1,0,False,666.13,0.0,0.0,0.0,4.0
Karachi,2026-01-13 14:00:00+00:00,4,63.13,120.96,1.04,10.21,145.76,260.28,0.0,0,0.0,14,13,1,1,False,601.38,0.0,0.0,0.0,4.0
Karachi,2026-04-08 11:00:00+00:00,4,23.68,68.48,0.13,0.78,148.86,131.89,0.0,0,0.0,11,8,4,2,False,373.82,0.0,0.0,0.0,4.0
Karachi,2026-05-03 18:00:00+00:00,3,33.34,85.21,0.14,1.22,99.96,122.07,0.0,0,0.0,18,3,5,6,True,341.94,0.0,0.0,0.0,3.0
Karachi,2026-03-26 07:00:00+00:00,3,23.05,52.52,0.06,0.1,61.91,107.61,0.0,0,0.0,7,26,3,3,False,245.25,0.0,0.0,0.0,2.0
Karachi,2026-02-12 03:00:00+00:00,5,89.3,151.51,3.1,7.87,122.95,563.04,0.0,0,0.0,3,12,2,3,False,937.77,0.0,0.0,0.0,5.0
Karachi,2026-01-14 10:00:00+00:00,4,63.19,112.69,1.21,10.28,116.94,303.39,0.0,0,0.0,10,14,1,2,False,607.7,0.0,0.0,0.0,4.0
Karachi,2026-04-21 10:00:00+00:00,3,30.86,95.11,0.04,0.39,76.16,109.8,0.0,0,0.0,10,21,4,1,False,312.36,0.0,0.0,0.0,3.0
Karachi,2026-01-24 18:00:00+00:00,3,17.62,53.37,0.99,3.18,123.11,179.01,0.0,0,0.0,18,24,1,5,True,377.28,0.0,0.0,0.0,3.0
Karachi,2026-02-09 05:00:00+00:00,3,41.26,93.4,0.08,0.1,97.59,175.52,0.0,0,0.0,5,9,2,0,False,407.95000000000005,0.0,0.0,0.0,3.0
Karachi,2026-05-14 22:00:00+00:00,2,7.7,45.08,0.08,0.33,33.47,73.44,0.0,0,0.0,22,14,5,3,False,160.1,0.0,0.0,0.0,2.0
Karachi,2026-05-01 18:00:00+00:00,4,42.53,108.85,0.1,0.65,78.95,106.7,0.0,0,0.0,18,1,5,4,False,337.78,0.0,0.0,0.0,4.0
Karachi,2026-05-10 04:00:00+00:00,3,14.58,55.91,0.07,0.32,63.06,92.79,0.0,0,0.0,4,10,5,6,True,226.73000000000002,0.0,0.0,0.0,3.0
Karachi,2026-01-19 07:00:00+00:00,3,21.23,71.18,0.17,0.31,107.19,127.74,0.0,0,0.0,7,19,1,0,False,327.82,0.0,0.0,0.0,3.0
Karachi,2026-02-06 08:00:00+00:00,5,88.42,159.96,3.07,9.54,113.88,602.21,0.0,0,0.0,8,6,2,4,False,977.08,0.0,0.0,0.0,5.0
Karachi,2026-01-21 04:00:00+00:00,3,15.03,42.92,0.09,0.22,103.17,121.17,0.0,0,0.0,4,21,1,2,False,282.6,0.0,0.0,0.0,3.0
Karachi,2026-03-10 07:00:00+00:00,3,21.68,60.17,0.08,0.32,93.8,121.03,0.0,0,0.0,7,10,3,1,False,297.08,0.0,0.0,0.0,3.0
Karachi,2026-04-04 14:00:00+00:00,3,5.27,17.63,0.14,0.25,129.66,130.57,0.0,0,0.0,14,4,4,5,True,283.52,0.0,0.0,0.0,3.0
Karachi,2026-03-24 07:00:00+00:00,2,14.92,29.36,0.08,0.19,49.53,108.02,0.0,0,0.0,7,24,3,1,False,202.1,0.0,0.0,0.0,2.0
Karachi,2026-04-18 14:00:00+00:00,4,41.32,134.71,0.04,0.17,93.08,117.5,0.0,0,0.0,14,18,4,5,True,386.82,0.0,0.0,0.0,4.0
Karachi,2026-04-14 22:00:00+00:00,3,24.97,63.59,0.22,0.73,120.05,132.93,0.0,0,0.0,22,14,4,1,False,342.49,0.0,0.0,0.0,3.0
Karachi,2026-01-23 19:00:00+00:00,3,4.74,21.51,0.25,0.09,105.5,124.97,0.0,0,0.0,19,23,1,4,False,257.06,0.0,0.0,0.0,3.0
Karachi,2026-04-03 15:00:00+00:00,3,2.06,4.13,0.15,0.13,108.23,126.3,0.0,0,0.0,15,3,4,4,False,241.0,0.0,0.0,0.0,3.0
Karachi,2026-04-16 19:00:00+00:00,3,25.83,73.44,0.13,0.21,84.8,115.99,0.0,0,0.0,19,16,4,3,False,300.4,0.0,0.0,0.0,3.0
Karachi,2026-02-08 06:00:00+00:00,3,49.77,90.0,0.09,0.2,102.57,211.74,0.0,0,0.0,6,8,2,6,True,454.37,0.0,0.0,0.0,4.0
Karachi,2026-04-28 22:00:00+00:00,3,33.36,88.05,0.13,0.58,75.84,116.9,0.0,0,0.0,22,28,4,1,False,314.86,0.0,0.0,0.0,3.0
Karachi,2026-05-12 02:00:00+00:00,3,17.95,73.05,0.08,0.37,64.21,88.03,0.0,0,0.0,2,12,5,1,False,243.69,0.0,0.0,0.0,4.0
Karachi,2026-04-30 19:00:00+00:00,3,35.9,97.21,0.13,0.49,65.19,107.31,0.0,0,0.0,19,30,4,3,False,306.23,0.0,0.0,0.0,3.0
Karachi,2026-02-10 03:00:00+00:00,4,53.01,95.48,0.09,0.31,101.13,202.93,0.0,0,0.0,3,10,2,1,False,452.95000000000005,0.0,0.0,0.0,4.0
Karachi,2026-01-18 08:00:00+00:00,3,10.05,35.7,0.16,0.48,112.03,119.42,0.0,0,0.0,8,18,1,6,True,277.84,0.0,0.0,0.0,3.0
Karachi,2026-01-07 01:00:00+00:00,3,37.21,90.18,1.47,6.6,114.88,224.59,0.0,0,0.0,1,7,1,2,False,474.93,0.0,0.0,0.0,3.0
Karachi,2026-01-20 05:00:00+00:00,3,15.49,49.24,0.12,0.3,108.07,124.5,0.0,0,0.0,5,20,1,1,False,297.72,0.0,0.0,0.0,3.0
Karachi,2026-02-01 08:00:00+00:00,3,16.58,45.11,0.34,0.93,108.95,163.38,0.0,0,0.0,8,1,2,6,True,335.28999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-30 13:00:00+00:00,4,62.77,143.92,1.67,6.26,142.93,330.36,0.0,0,0.0,13,30,1,4,False,687.91,0.0,0.0,0.0,4.0
Karachi,2026-03-09 08:00:00+00:00,3,22.74,49.02,0.11,0.33,105.99,152.24,0.0,0,0.0,8,9,3,0,False,330.43,0.0,0.0,0.0,3.0
Karachi,2026-04-13 23:00:00+00:00,2,12.58,33.26,0.17,0.38,72.62,118.91,0.0,0,0.0,23,13,4,0,False,237.92000000000002,0.0,0.0,0.0,2.0
Karachi,2026-03-21 13:00:00+00:00,3,27.79,76.65,0.05,0.12,62.46,110.26,0.0,0,0.0,13,21,3,5,True,277.33,0.0,0.0,0.0,3.0
Karachi,2026-04-15 20:00:00+00:00,3,18.74,62.91,0.2,0.48,104.08,118.54,0.0,0,0.0,20,15,4,2,False,304.95,0.0,0.0,0.0,3.0
Karachi,2026-04-02 16:00:00+00:00,2,4.55,7.2,0.06,0.12,64.11,112.13,0.0,0,0.0,16,2,4,3,False,188.17,0.0,0.0,0.0,1.0
Karachi,2026-04-27 23:00:00+00:00,3,30.11,79.34,0.14,0.59,80.17,109.68,0.0,0,0.0,23,27,4,0,False,300.03000000000003,0.0,0.0,0.0,3.0
Karachi,2026-01-08 23:00:00+00:00,3,38.96,78.76,1.78,7.31,120.5,298.19,0.0,0,0.0,23,8,1,3,False,545.5,0.0,0.0,0.0,3.0
Karachi,2026-04-29 20:00:00+00:00,3,29.63,67.48,0.15,0.63,84.89,117.76,0.0,0,0.0,20,29,4,2,False,300.54,0.0,0.0,0.0,3.0
Karachi,2026-04-26 04:00:00+00:00,3,34.17,88.33,0.14,0.37,59.63,105.95,0.0,0,0.0,4,26,4,6,True,288.59000000000003,0.0,0.0,0.0,3.0
Karachi,2026-03-06 18:00:00+00:00,4,42.22,123.49,0.11,0.45,76.31,113.47,0.0,0,0.0,18,6,3,4,False,356.04999999999995,0.0,0.0,0.0,4.0
Karachi,2026-05-08 00:00:00+00:00,3,14.28,57.34,0.09,0.37,51.85,95.03,0.0,0,0.0,0,8,5,4,False,218.96,0.0,0.0,0.0,3.0
Karachi,2026-04-15 04:00:00+00:00,3,20.49,51.34,0.19,0.57,123.53,128.67,0.0,0,0.0,4,15,4,2,False,324.78999999999996,0.0,0.0,0.0,3.0
Karachi,2026-02-26 03:00:00+00:00,3,31.29,74.67,0.07,0.44,97.74,142.37,0.0,0,0.0,3,26,2,3,False,346.58,0.0,0.0,0.0,3.0
Karachi,2026-03-09 18:00:00+00:00,2,18.82,42.63,0.08,0.18,93.0,137.15,0.0,0,0.0,18,9,3,0,False,291.86,0.0,0.0,0.0,2.0
Karachi,2026-02-06 23:00:00+00:00,5,84.22,124.45,0.75,8.23,178.87,399.63,0.0,0,0.0,23,6,2,4,False,796.15,0.0,0.0,0.0,5.0
Karachi,2026-04-21 01:00:00+00:00,4,32.91,110.73,0.07,0.28,66.61,110.29,0.0,0,0.0,1,21,4,1,False,320.89,0.0,0.0,0.0,4.0
Karachi,2026-02-24 01:00:00+00:00,3,37.21,63.59,0.09,0.76,110.13,185.44,0.0,0,0.0,1,24,2,1,False,397.22,0.0,0.0,0.0,3.0
Karachi,2026-03-04 00:00:00+00:00,3,22.7,55.45,0.07,0.19,98.02,132.19,0.0,0,0.0,0,4,3,2,False,308.62,0.0,0.0,0.0,3.0
Karachi,2026-02-12 20:00:00+00:00,5,90.84,147.85,1.15,6.55,187.12,431.12,0.0,0,0.0,20,12,2,3,False,864.63,0.0,0.0,0.0,5.0
Karachi,2026-01-10 23:00:00+00:00,3,40.61,86.1,1.29,9.46,137.14,246.39,0.0,0,0.0,23,10,1,5,True,520.99,0.0,0.0,0.0,3.0
Karachi,2026-04-03 10:00:00+00:00,2,5.01,8.5,0.22,0.22,83.19,133.3,0.0,0,0.0,10,3,4,4,False,230.44,0.0,0.0,0.0,2.0
Karachi,2026-03-30 03:00:00+00:00,3,8.28,30.71,0.24,0.61,123.92,120.88,0.0,0,0.0,3,30,3,0,False,284.64,0.0,0.0,0.0,3.0
Karachi,2026-01-25 11:00:00+00:00,3,27.39,74.6,1.26,3.6,125.92,266.64,0.0,0,0.0,11,25,1,6,True,499.40999999999997,0.0,0.0,0.0,3.0
Karachi,2026-02-10 02:00:00+00:00,4,51.16,92.39,0.09,0.29,100.26,198.34,0.0,0,0.0,2,10,2,1,False,442.53,0.0,0.0,1.0,4.0
Karachi,2026-02-26 00:00:00+00:00,3,31.65,77.2,0.07,0.39,95.22,142.04,0.0,0,0.0,0,26,2,3,False,346.56999999999994,0.0,0.0,0.0,3.0
Karachi,2026-01-31 08:00:00+00:00,4,51.16,119.95,1.72,9.56,125.13,325.79,0.0,0,0.0,8,31,1,5,True,633.31,0.0,0.0,0.0,4.0
Karachi,2026-02-12 10:00:00+00:00,5,82.18,157.18,3.1,7.81,133.3,457.12,0.0,0,0.0,10,12,2,3,False,840.69,0.0,0.0,0.0,5.0
Karachi,2026-03-08 23:00:00+00:00,3,20.54,43.93,0.12,0.36,104.48,148.73,0.0,0,0.0,23,8,3,6,True,318.15999999999997,0.0,0.0,0.0,3.0
Karachi,2026-03-12 15:00:00+00:00,4,49.3,132.79,0.19,0.46,83.25,134.55,0.0,0,0.0,15,12,3,3,False,400.54,0.0,0.0,0.0,4.0
Karachi,2026-03-18 12:00:00+00:00,3,36.21,98.37,0.06,0.36,72.71,122.83,0.0,0,0.0,12,18,3,2,False,330.54,0.0,0.0,0.0,4.0
Karachi,2026-01-13 20:00:00+00:00,4,60.14,113.31,1.3,10.03,146.01,258.65,0.0,0,0.0,20,13,1,1,False,589.4399999999999,0.0,0.0,0.0,4.0
Karachi,2026-01-19 17:00:00+00:00,3,18.06,56.31,0.12,0.27,106.17,122.31,0.0,0,0.0,17,19,1,0,False,303.24,0.0,0.0,0.0,3.0
Karachi,2026-04-29 03:00:00+00:00,3,33.91,83.25,0.1,0.48,78.39,120.61,0.0,0,0.0,3,29,4,2,False,316.74,0.0,0.0,0.0,3.0
Karachi,2026-05-02 19:00:00+00:00,3,36.15,95.41,0.2,1.44,96.66,115.06,0.0,0,0.0,19,2,5,5,True,344.91999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-11 02:00:00+00:00,3,38.48,84.57,1.15,8.7,129.27,237.24,0.0,0,0.0,2,11,1,6,True,499.40999999999997,0.0,0.0,0.0,3.0
Karachi,2026-03-12 02:00:00+00:00,5,90.55,288.85,0.22,0.31,84.97,137.57,0.0,0,0.0,2,12,3,3,False,602.47,0.0,0.0,0.0,5.0
Karachi,2026-02-28 21:00:00+00:00,4,41.25,156.81,0.1,0.52,90.77,130.75,0.0,0,0.0,21,28,2,5,True,420.2,0.0,0.0,0.0,4.0
Karachi,2026-01-05 15:00:00+00:00,4,67.58,137.51,0.82,14.11,145.56,315.84,0.0,0,0.0,15,5,1,0,False,681.42,0.0,0.0,0.0,4.0
Karachi,2026-04-15 01:00:00+00:00,3,22.69,57.72,0.22,0.64,123.97,132.42,0.0,0,0.0,1,15,4,2,False,337.65999999999997,0.0,0.0,0.0,3.0
Karachi,2026-04-26 16:00:00+00:00,4,40.55,108.05,0.07,0.37,63.61,109.3,0.0,0,0.0,16,26,4,6,True,321.95,0.0,0.0,0.0,4.0
Karachi,2026-04-07 08:00:00+00:00,3,13.7,59.07,0.1,0.39,49.81,122.55,0.0,0,0.0,8,7,4,1,False,245.62,0.0,0.0,0.0,3.0
Karachi,2026-04-20 22:00:00+00:00,4,34.28,111.15,0.08,0.23,67.97,109.51,0.0,0,0.0,22,20,4,0,False,323.22,0.0,0.0,0.0,4.0
Karachi,2026-03-09 15:00:00+00:00,2,20.57,47.06,0.04,0.22,95.62,144.32,0.0,0,0.0,15,9,3,0,False,307.83,0.0,0.0,0.0,2.0
Karachi,2026-03-03 21:00:00+00:00,3,21.71,55.26,0.08,0.18,98.89,133.46,0.0,0,0.0,21,3,3,1,False,309.58000000000004,0.0,0.0,0.0,3.0
Karachi,2026-02-03 10:00:00+00:00,5,87.78,185.83,3.03,7.79,111.23,470.42,0.0,0,0.0,10,3,2,1,False,866.08,0.0,0.0,0.0,5.0
Karachi,2026-03-15 12:00:00+00:00,3,32.8,85.85,0.2,0.41,90.81,129.39,0.0,0,0.0,12,15,3,6,True,339.46,0.0,0.0,0.0,3.0
Karachi,2026-02-12 17:00:00+00:00,5,106.88,177.48,1.73,8.76,204.01,507.77,0.0,0,0.0,17,12,2,3,False,1006.63,0.0,0.0,0.0,5.0
Karachi,2026-01-25 14:00:00+00:00,3,31.58,73.25,0.79,3.97,137.39,267.66,0.0,0,0.0,14,25,1,6,True,514.64,0.0,0.0,0.0,4.0
Karachi,2026-02-10 05:00:00+00:00,4,54.88,98.25,0.09,0.33,101.24,208.1,0.0,0,0.0,5,10,2,1,False,462.89,0.0,0.0,0.0,4.0
Karachi,2026-05-10 21:00:00+00:00,3,14.6,59.11,0.08,0.31,60.83,91.32,0.0,0,0.0,21,10,5,6,True,226.25,0.0,0.0,0.0,3.0
Karachi,2026-01-31 11:00:00+00:00,4,60.18,138.56,1.96,10.27,132.06,340.27,0.0,0,0.0,11,31,1,5,True,683.3,0.0,0.0,0.0,4.0
Karachi,2026-01-31 14:00:00+00:00,4,70.44,151.42,0.95,10.02,149.62,341.18,0.0,0,0.0,14,31,1,5,True,723.63,0.0,0.0,0.0,4.0
Karachi,2026-05-11 00:00:00+00:00,3,14.82,60.84,0.08,0.31,60.82,91.51,0.0,0,0.0,0,11,5,0,False,228.38,0.0,0.0,0.0,3.0
Karachi,2026-03-12 12:00:00+00:00,4,53.42,142.58,0.26,0.44,82.32,137.97,0.0,0,0.0,12,12,3,3,False,416.99,0.0,0.0,0.0,4.0
Karachi,2026-03-09 02:00:00+00:00,3,20.36,43.48,0.1,0.34,104.51,147.11,0.0,0,0.0,2,9,3,0,False,315.90000000000003,0.0,0.0,0.0,3.0
Karachi,2026-01-13 17:00:00+00:00,4,65.05,121.36,1.19,10.19,154.33,256.7,0.0,0,0.0,17,13,1,1,False,608.8199999999999,0.0,0.0,0.0,4.0
Karachi,2026-03-18 09:00:00+00:00,3,35.13,91.26,0.11,0.39,73.55,122.3,0.0,0,0.0,9,18,3,2,False,322.74,0.0,0.0,0.0,3.0
Karachi,2026-01-06 00:00:00+00:00,4,67.65,144.88,1.93,16.91,145.78,347.28,0.0,0,0.0,0,6,1,1,False,724.43,0.0,0.0,0.0,4.0
Karachi,2026-02-09 23:00:00+00:00,3,44.09,81.22,0.1,0.23,96.86,181.73,0.0,0,0.0,23,9,2,0,False,404.23,0.0,0.0,0.0,3.0
Karachi,2026-01-19 14:00:00+00:00,3,19.29,61.98,0.1,0.27,106.74,123.72,0.0,0,0.0,14,19,1,0,False,312.1,0.0,0.0,0.0,3.0
Karachi,2026-03-01 00:00:00+00:00,4,44.5,166.97,0.1,0.58,92.45,134.38,0.0,0,0.0,0,1,3,6,True,438.98,0.0,0.0,0.0,4.0
Karachi,2026-03-03 18:00:00+00:00,3,21.38,55.04,0.07,0.19,99.14,135.57,0.0,0,0.0,18,3,3,1,False,311.39,0.0,0.0,0.0,3.0
Karachi,2026-01-02 18:00:00+00:00,4,54.53,98.44,1.12,7.72,140.73,278.0,0.0,0,0.0,18,2,1,4,False,580.54,0.0,0.0,0.0,4.0
Karachi,2026-02-03 13:00:00+00:00,5,99.72,203.89,1.53,6.79,143.27,461.85,0.0,0,0.0,13,3,2,1,False,917.0500000000001,0.0,0.0,0.0,5.0
Karachi,2026-04-29 16:00:00+00:00,3,32.67,74.23,0.06,0.5,78.97,120.82,0.0,0,0.0,16,29,4,2,False,307.25,0.0,0.0,0.0,3.0
Karachi,2026-05-07 15:00:00+00:00,3,13.83,52.34,0.05,0.32,46.97,95.98,0.0,0,0.0,15,7,5,3,False,209.49,0.0,0.0,0.0,3.0
Karachi,2026-04-23 22:00:00+00:00,3,33.47,79.42,0.12,0.3,49.78,106.37,0.0,0,0.0,22,23,4,3,False,269.46000000000004,0.0,0.0,0.0,3.0
Karachi,2026-03-20 20:00:00+00:00,2,16.86,30.24,0.07,0.09,71.34,122.17,0.0,0,0.0,20,20,3,4,False,240.76999999999998,0.0,0.0,0.0,2.0
Karachi,2026-02-17 19:00:00+00:00,2,19.95,29.71,0.07,0.17,84.63,134.06,0.0,0,0.0,19,17,2,1,False,268.59000000000003,0.0,0.0,0.0,2.0
Karachi,2026-01-22 01:00:00+00:00,2,11.9,30.17,0.08,0.24,97.51,113.79,0.0,0,0.0,1,22,1,3,False,253.69,0.0,0.0,0.0,2.0
Karachi,2026-02-06 16:00:00+00:00,5,112.36,180.98,1.6,9.82,196.59,592.3,0.0,0,0.0,16,6,2,4,False,1093.65,0.0,0.0,0.0,5.0
Karachi,2026-01-28 01:00:00+00:00,3,10.74,21.72,0.31,0.96,120.84,197.73,0.0,0,0.0,1,28,1,2,False,352.29999999999995,0.0,0.0,0.0,3.0
Karachi,2026-05-07 11:00:00+00:00,3,14.78,55.09,0.04,0.29,50.67,98.36,0.0,0,0.0,11,7,5,3,False,219.23000000000002,0.0,0.0,0.0,3.0
Karachi,2026-01-08 21:00:00+00:00,3,34.49,68.68,1.72,6.88,124.81,268.68,0.0,0,0.0,21,8,1,3,False,505.26,0.0,0.0,0.0,3.0
Karachi,2026-03-18 06:00:00+00:00,3,34.34,87.91,0.09,0.4,73.09,121.65,0.0,0,0.0,6,18,3,2,False,317.48,0.0,0.0,0.0,3.0
Karachi,2026-01-17 06:00:00+00:00,3,32.77,99.38,0.2,0.42,102.98,143.93,0.0,0,0.0,6,17,1,5,True,379.68,0.0,0.0,0.0,4.0
Karachi,2026-01-21 13:00:00+00:00,3,14.63,38.72,0.07,0.38,101.3,121.28,0.0,0,0.0,13,21,1,2,False,276.38,0.0,0.0,0.0,3.0
Karachi,2026-03-09 05:00:00+00:00,3,21.03,45.28,0.09,0.33,105.22,147.59,0.0,0,0.0,5,9,3,0,False,319.53999999999996,0.0,0.0,0.0,3.0
Karachi,2026-01-06 03:00:00+00:00,5,76.51,188.49,2.24,13.55,123.35,362.25,0.0,0,0.0,3,6,1,1,False,766.39,0.0,0.0,1.0,5.0
Karachi,2026-01-16 17:00:00+00:00,3,22.29,50.92,0.15,0.31,102.34,132.12,0.0,0,0.0,17,16,1,4,False,308.13,0.0,0.0,0.0,3.0
Karachi,2026-01-20 09:00:00+00:00,3,15.8,50.21,0.14,0.31,108.64,125.97,0.0,0,0.0,9,20,1,1,False,301.07000000000005,0.0,0.0,0.0,3.0
Karachi,2026-01-05 12:00:00+00:00,4,59.62,127.73,1.25,14.3,131.63,318.23,0.0,0,0.0,12,5,1,0,False,652.76,0.0,0.0,0.0,4.0
Karachi,2026-02-21 04:00:00+00:00,4,49.32,107.03,3.13,6.81,114.94,378.8,0.0,0,0.0,4,21,2,5,True,660.03,0.0,0.0,0.0,4.0
Karachi,2026-05-02 03:00:00+00:00,3,40.12,97.49,0.13,1.06,95.93,113.1,0.0,0,0.0,3,2,5,5,True,347.83,0.0,0.0,0.0,3.0
Karachi,2026-01-22 05:00:00+00:00,2,12.04,31.2,0.09,0.27,97.16,113.62,0.0,0,0.0,5,22,1,3,False,254.38,0.0,0.0,0.0,2.0
Karachi,2026-02-20 16:00:00+00:00,5,76.73,151.14,1.48,6.92,176.43,380.76,0.0,0,0.0,16,20,2,4,False,793.46,0.0,0.0,0.0,5.0
Karachi,2026-04-18 04:00:00+00:00,4,57.21,175.57,0.07,0.22,82.14,114.38,0.0,0,0.0,4,18,4,5,True,429.59,0.0,0.0,0.0,4.0
Karachi,2026-02-12 23:00:00+00:00,4,74.48,117.41,0.59,3.24,155.38,342.99,0.0,0,0.0,23,12,2,3,False,694.09,0.0,0.0,-1.0,4.0
Karachi,2026-03-30 00:00:00+00:00,3,7.77,26.32,0.25,0.48,118.04,121.87,0.0,0,0.0,0,30,3,0,False,274.73,0.0,0.0,0.0,3.0
Karachi,2026-02-09 13:00:00+00:00,3,37.89,73.85,0.04,0.11,95.49,173.33,0.0,0,0.0,13,9,2,0,False,380.71000000000004,0.0,0.0,0.0,3.0
Karachi,2026-03-26 14:00:00+00:00,2,14.92,30.89,0.03,0.07,57.57,103.55,0.0,0,0.0,14,26,3,3,False,207.03,0.0,0.0,0.0,2.0
Karachi,2026-02-23 13:00:00+00:00,3,40.3,64.89,0.05,0.87,113.96,201.31,0.0,0,0.0,13,23,2,0,False,421.38,0.0,0.0,0.0,3.0
Karachi,2026-01-31 05:00:00+00:00,3,41.77,93.66,1.24,7.55,130.25,275.69,0.0,0,0.0,5,31,1,5,True,550.1600000000001,0.0,0.0,0.0,4.0
Karachi,2026-02-25 21:00:00+00:00,3,31.01,73.91,0.08,0.33,93.06,141.66,0.0,0,0.0,21,25,2,2,False,340.04999999999995,0.0,0.0,0.0,3.0
Karachi,2026-01-08 14:00:00+00:00,3,32.93,64.41,0.77,4.31,125.47,226.02,0.0,0,0.0,14,8,1,3,False,453.90999999999997,0.0,0.0,0.0,3.0
Karachi,2026-05-10 09:00:00+00:00,3,15.73,68.08,0.06,0.32,67.06,92.63,0.0,0,0.0,9,10,5,6,True,243.88,0.0,0.0,0.0,3.0
Karachi,2026-05-02 16:00:00+00:00,3,33.55,89.68,0.08,1.09,92.07,111.83,0.0,0,0.0,16,2,5,5,True,328.3,0.0,0.0,0.0,3.0
Karachi,2026-04-03 23:00:00+00:00,3,5.95,18.7,0.31,0.37,134.7,132.11,0.0,0,0.0,23,3,4,4,False,292.14,0.0,0.0,0.0,3.0
Karachi,2026-04-29 06:00:00+00:00,3,35.08,89.59,0.1,0.48,79.33,123.41,0.0,0,0.0,6,29,4,2,False,327.99,0.0,0.0,0.0,3.0
Karachi,2026-03-29 05:00:00+00:00,1,5.13,12.41,0.21,0.23,47.29,116.73,0.0,0,0.0,5,29,3,6,True,182.0,0.0,0.0,0.0,1.0
Karachi,2026-04-21 13:00:00+00:00,3,29.5,93.09,0.03,0.34,68.0,107.15,0.0,0,0.0,13,21,4,1,False,298.11,0.0,0.0,0.0,3.0
Karachi,2026-03-23 20:00:00+00:00,1,8.52,13.82,0.07,0.09,49.8,108.87,0.0,0,0.0,20,23,3,0,False,181.17000000000002,0.0,0.0,0.0,1.0
Karachi,2026-05-10 11:00:00+00:00,3,15.83,69.07,0.04,0.3,65.64,92.42,0.0,0,0.0,11,10,5,6,True,243.3,0.0,0.0,0.0,3.0
Karachi,2026-03-26 18:00:00+00:00,2,13.11,26.17,0.04,0.06,53.65,102.21,0.0,0,0.0,18,26,3,3,False,195.24,0.0,0.0,0.0,2.0
Karachi,2026-01-22 02:00:00+00:00,2,11.82,30.07,0.08,0.25,97.47,113.77,0.0,0,0.0,2,22,1,3,False,253.45999999999998,0.0,0.0,0.0,2.0
Karachi,2026-03-23 02:00:00+00:00,2,18.96,35.87,0.06,0.07,62.58,106.77,0.0,0,0.0,2,23,3,0,False,224.31,0.0,0.0,0.0,2.0
Karachi,2026-01-08 09:00:00+00:00,3,43.3,95.58,1.35,4.67,116.76,249.24,0.0,0,0.0,9,8,1,3,False,510.9,0.0,0.0,0.0,3.0
Karachi,2026-02-03 01:00:00+00:00,5,102.93,198.84,1.57,8.14,159.61,473.7,0.0,0,0.0,1,3,2,1,False,944.79,0.0,0.0,0.0,5.0
Karachi,2026-02-06 17:00:00+00:00,5,113.54,180.59,1.82,10.69,205.18,582.07,0.0,0,0.0,17,6,2,4,False,1093.89,0.0,0.0,0.0,5.0
Karachi,2026-05-07 09:00:00+00:00,3,14.93,58.71,0.06,0.28,46.49,97.91,0.0,0,0.0,9,7,5,3,False,218.38,0.0,0.0,0.0,3.0
Karachi,2026-02-03 19:00:00+00:00,5,102.96,185.71,1.41,7.69,170.01,442.29,0.0,0,0.0,19,3,2,1,False,910.07,0.0,0.0,0.0,5.0
